zip	primary_city	acceptable_cities	unacceptable_cities	state	county
15282	Pittsburgh		Duquesne Univ	PA	Allegheny County
15283	Pittsburgh		AT & T	PA	Allegheny County
15285	Pittsburgh		Joseph Horne Co	PA	Allegheny County
15286	Pittsburgh		Mellon Bank	PA	Allegheny County
15288	Pittsburgh	Carnegie		PA	
15289	Pittsburgh		Carnegie Mellon Univ	PA	Allegheny County
15290	Pittsburgh			PA	Allegheny County
15295	Pittsburgh			PA	Allegheny County
15301	Washington		Wash	PA	Washington County
15310	Aleppo			PA	Greene County
15311	Amity			PA	Washington County
15312	Avella	Rea		PA	Washington County
15313	Beallsville			PA	Washington County
15314	Bentleyville			PA	Washington County
15315	Bobtown			PA	Greene County
15316	Brave			PA	Greene County
15317	Canonsburg	Mc Murray, Mcmurray		PA	Washington County
15320	Carmichaels		Fairdale	PA	Greene County
15321	Cecil			PA	Washington County
15322	Clarksville			PA	Greene County
15323	Claysville			PA	Washington County
15324	Cokeburg			PA	Washington County
15325	Crucible			PA	Greene County
15327	Dilliner			PA	Greene County
15329	Prosperity			PA	Washington County
15330	Eighty Four			PA	Washington County
15331	Ellsworth			PA	Washington County
15332	Finleyville			PA	Washington County
15333	Fredericktown			PA	Washington County
15334	Garards Fort			PA	Greene County
15336	Gastonville			PA	Washington County
15337	Graysville			PA	Greene County
15338	Greensboro			PA	Greene County
15339	Hendersonville	Hendersonvlle	Canonsburg	PA	Washington County
15340	Hickory			PA	Washington County
15341	Holbrook			PA	Greene County
15342	Houston			PA	Washington County
15344	Jefferson			PA	Greene County
15345	Marianna			PA	Washington County
15346	Mather			PA	Greene County
15347	Meadow Lands			PA	Washington County
15348	Millsboro			PA	Washington County
15349	Mount Morris	Davistown, Mt Morris		PA	Greene County
15350	Muse			PA	Washington County
15351	Nemacolin			PA	Greene County
15352	New Freeport	Pine Bank		PA	Greene County
15353	Nineveh			PA	Greene County
15357	Rices Landing			PA	Greene County
15358	Richeyville			PA	Washington County
15359	Rogersville			PA	Greene County
15360	Scenery Hill			PA	Washington County
15361	Southview			PA	Washington County
15362	Spraggs			PA	Greene County
15363	Strabane			PA	Washington County
15364	Sycamore			PA	Greene County
15365	Taylorstown			PA	Washington County
15366	Van Voorhis			PA	Washington County
15367	Venetia			PA	Washington County
15368	Vestaburg			PA	Washington County
15370	Waynesburg			PA	Greene County
15376	West Alexander	W Alexander		PA	Washington County
15377	West Finley			PA	Washington County
15378	Westland			PA	Washington County
15379	West Middletown	W Middletown		PA	Washington County
15380	Wind Ridge			PA	Greene County
15401	Uniontown		Oliphant Furnace	PA	Fayette County
15410	Adah			PA	Fayette County
15411	Addison			PA	Somerset County
15412	Allenport			PA	Washington County
15413	Allison			PA	Fayette County
15415	Brier Hill			PA	Fayette County
15416	Brownfield			PA	Fayette County
15417	Brownsville		West Brownsville	PA	Fayette County
15419	California			PA	Washington County
15420	Cardale			PA	Fayette County
15421	Chalk Hill			PA	Fayette County
15422	Chestnut Ridge	Chestnut Rdg		PA	Fayette County
15423	Coal Center			PA	Washington County
15424	Confluence	Listonburg, Ursina		PA	Somerset County
15425	Connellsville	S Connellsvl	Greene Junction, S Connelsvl	PA	Fayette County
15427	Daisytown			PA	Washington County
15428	Dawson			PA	Fayette County
15429	Denbo			PA	Washington County
15430	Dickerson Run			PA	Fayette County
15431	Dunbar			PA	Fayette County
15432	Dunlevy			PA	Washington County
15433	East Millsboro	E Millsboro		PA	Fayette County
15434	Elco			PA	Washington County
15435	Fairbank			PA	Fayette County
15436	Fairchance			PA	Fayette County
15437	Farmington			PA	Fayette County
15438	Fayette City			PA	Fayette County
15439	Gans	Lake Lynn		PA	Monongalia County
15440	Gibbon Glade			PA	Fayette County
15442	Grindstone			PA	Fayette County
15443	Hibbs			PA	Fayette County
15444	Hiller			PA	Fayette County
15445	Hopwood			PA	Fayette County
15446	Indian Head			PA	Fayette County
15447	Isabella			PA	Fayette County
15448	Jacobs Creek			PA	Westmoreland County
15449	Keisterville			PA	Fayette County
15450	La Belle			PA	Fayette County
15451	Lake Lynn			PA	Fayette County
15454	Leckrone			PA	Fayette County
15455	Leisenring			PA	Fayette County
15456	Lemont Furnace	Lemont Frnc, Lemont Frnce	Lemont Fce	PA	Fayette County
15458	Mc Clellandtown	Lamberton, Mcclellandtwn	Mcclellandtown	PA	Fayette County
15459	Markleysburg			PA	Fayette County
15460	Martin			PA	Fayette County
15461	Masontown			PA	Fayette County
15462	Melcroft			PA	Fayette County
15463	Merrittstown			PA	Fayette County
15464	Mill Run			PA	Fayette County
15465	Mount Braddock	Mt Braddock		PA	Fayette County
15466	Newell			PA	Fayette County
15467	New Geneva			PA	Fayette County
15468	New Salem			PA	Fayette County
15469	Normalville			PA	Fayette County
15470	Ohiopyle			PA	Fayette County
15472	Oliver			PA	Fayette County
15473	Perryopolis	Layton, Whitsett		PA	Fayette County
15474	Point Marion			PA	Fayette County
15475	Republic			PA	Fayette County
15476	Ronco			PA	Fayette County
15477	Roscoe			PA	Washington County
15478	Smithfield			PA	Fayette County
15479	Smithton	Van Meter		PA	Westmoreland County
15480	Smock			PA	Fayette County
15482	Star Junction			PA	Fayette County
15483	Stockdale			PA	Washington County
15484	Uledi			PA	Fayette County
15485	Ursina			PA	Somerset County
15486	Vanderbilt			PA	Fayette County
15488	Waltersburg			PA	Fayette County
15489	West Leisenring	W Leisenring		PA	Fayette County
15490	White			PA	Fayette County
15492	Wickhaven			PA	Fayette County
15501	Somerset			PA	Somerset County
15502	Hidden Valley			PA	Somerset County
15510	Somerset		Sci Somerset	PA	Somerset County
15520	Acosta			PA	Somerset County
15521	Alum Bank			PA	Bedford County
15522	Bedford			PA	Bedford County
15530	Berlin			PA	Somerset County
15531	Boswell			PA	Somerset County
15532	Boynton			PA	Somerset County
15533	Breezewood			PA	Bedford County
15534	Buffalo Mills			PA	Bedford County
15535	Clearville			PA	Bedford County
15536	Crystal Spring	Crystal Spg		PA	Fulton County
15537	Everett			PA	Bedford County
15538	Fairhope	Glencoe		PA	Somerset County
15539	Fishertown			PA	Bedford County
15540	Fort Hill			PA	Somerset County
15541	Friedens			PA	Somerset County
15542	Garrett			PA	Somerset County
15544	Gray			PA	Somerset County
15545	Hyndman			PA	Bedford County
15546	Jenners			PA	Somerset County
15547	Jennerstown			PA	Somerset County
15548	Kantner			PA	Somerset County
15549	Listie			PA	Somerset County
15550	Manns Choice			PA	Bedford County
15551	Markleton			PA	Somerset County
15552	Meyersdale		Myersdale	PA	Somerset County
15553	New Baltimore			PA	Somerset County
15554	New Paris			PA	Bedford County
15555	Quecreek			PA	Somerset County
15557	Rockwood			PA	Somerset County
15558	Salisbury			PA	Somerset County
15559	Schellsburg			PA	Bedford County
15560	Shanksville			PA	Somerset County
15561	Sipesville			PA	Somerset County
15562	Springs			PA	Somerset County
15563	Stoystown			PA	Somerset County
15564	Wellersburg			PA	Somerset County
15565	West Salisbury	W Salisbury		PA	Somerset County
15601	Greensburg		Gbg	PA	Westmoreland County
15605	Greensburg		Bureau Of Voc Rehab	PA	Westmoreland County
15606	Greensburg		Allegheny Power	PA	Westmoreland County
15610	Acme			PA	Westmoreland County
15611	Adamsburg			PA	Westmoreland County
15612	Alverton			PA	Westmoreland County
15613	Apollo			PA	Westmoreland County
15615	Ardara			PA	Westmoreland County
15616	Armbrust			PA	Westmoreland County
15617	Arona			PA	Westmoreland County
15618	Avonmore	Edmon		PA	Westmoreland County
15619	Bovard			PA	Westmoreland County
15620	Bradenville			PA	Westmoreland County
15621	Calumet			PA	Westmoreland County
15622	Champion			PA	Fayette County
15623	Claridge			PA	Westmoreland County
15624	Crabtree			PA	Westmoreland County
15625	Darragh			PA	Westmoreland County
15626	Delmont			PA	Westmoreland County
15627	Derry			PA	Westmoreland County
15628	Donegal			PA	Westmoreland County
15629	East Vandergrift	E Vandergrift		PA	Westmoreland County
15631	Everson			PA	Fayette County
15632	Export	Murrysville		PA	Westmoreland County
15633	Forbes Road		Forbes Rd	PA	Westmoreland County
15634	Grapeville			PA	Westmoreland County
15635	Hannastown			PA	Westmoreland County
15636	Harrison City			PA	Westmoreland County
15637	Herminie			PA	Westmoreland County
15638	Hostetter			PA	Westmoreland County
15639	Hunker			PA	Westmoreland County
15640	Hutchinson			PA	Westmoreland County
15641	Hyde Park			PA	Westmoreland County
15642	Irwin	N Huntingdon, No Huntingdon, North Huntingdon, North Irwin		PA	Westmoreland County
15644	Jeannette			PA	Westmoreland County
15646	Jones Mills			PA	Westmoreland County
15647	Larimer			PA	Westmoreland County
15650	Latrobe			PA	Westmoreland County
15655	Laughlintown			PA	Westmoreland County
15656	Leechburg	N Leechburg, North Leechburg, W Leechburg, West Leechburg		PA	Westmoreland County
15658	Ligonier	Wilpen		PA	Westmoreland County
15660	Lowber			PA	Westmoreland County
15661	Loyalhanna			PA	Westmoreland County
15662	Luxor			PA	Westmoreland County
15663	Madison			PA	Westmoreland County
15664	Mammoth			PA	Westmoreland County
15665	Manor			PA	Westmoreland County
15666	Mount Pleasant	Mt Pleasant		PA	Westmoreland County
15668	Murrysville			PA	Westmoreland County
15670	New Alexandria	New Alexandri		PA	Westmoreland County
15671	New Derry			PA	Westmoreland County
15672	New Stanton			PA	Westmoreland County
15673	North Apollo			PA	Armstrong County
15674	Norvelt			PA	Westmoreland County
15675	Penn			PA	Westmoreland County
15676	Pleasant Unity	Pleasant Unty		PA	Westmoreland County
15677	Rector			PA	Westmoreland County
15678	Rillton			PA	Westmoreland County
15679	Ruffs Dale			PA	Westmoreland County
15680	Salina			PA	Westmoreland County
15681	Saltsburg			PA	Indiana County
15682	Schenley			PA	Armstrong County
15683	Scottdale			PA	Westmoreland County
15684	Slickville			PA	Westmoreland County
15685	Southwest			PA	Westmoreland County
15686	Spring Church			PA	Armstrong County
15687	Stahlstown			PA	Westmoreland County
15688	Tarrs			PA	Westmoreland County
15689	United			PA	Westmoreland County
15690	Vandergrift	Park		PA	Westmoreland County
15691	Wendel			PA	Westmoreland County
15692	Westmoreland City	Westmrlnd Cty		PA	Westmoreland County
15693	Whitney			PA	Westmoreland County
15695	Wyano			PA	Westmoreland County
15696	Youngstown			PA	Westmoreland County
15697	Youngwood			PA	Westmoreland County
15698	Yukon			PA	Westmoreland County
15701	Indiana			PA	Indiana County
15705	Indiana		Indiana Univ Of Pa	PA	Indiana County
15710	Alverda			PA	Indiana County
15711	Anita			PA	Jefferson County
15712	Arcadia			PA	Indiana County
15713	Aultman		Homer City	PA	Indiana County
15714	Northern Cambria	Barnesboro, N Cambria		PA	Cambria County
15715	Big Run			PA	Jefferson County
15716	Black Lick			PA	Indiana County
15717	Blairsville			PA	Indiana County
15720	Brush Valley			PA	Indiana County
15721	Burnside			PA	Clearfield County
15722	Carrolltown			PA	Cambria County
15723	Chambersville			PA	Indiana County
15724	Cherry Tree			PA	Indiana County
15725	Clarksburg			PA	Indiana County
15727	Clune			PA	Indiana County
15728	Clymer			PA	Indiana County
15729	Commodore			PA	Indiana County
15730	Coolspring			PA	Jefferson County
15731	Coral			PA	Indiana County
15732	Creekside			PA	Indiana County
15733	De Lancey			PA	Jefferson County
15734	Dixonville			PA	Indiana County
15736	Elderton			PA	Armstrong County
15737	Elmora			PA	Cambria County
15738	Emeigh			PA	Cambria County
15739	Ernest			PA	Indiana County
15740	Frostburg			PA	Jefferson County
15741	Gipsy			PA	Indiana County
15742	Glen Campbell			PA	Indiana County
15744	Hamilton			PA	Jefferson County
15745	Heilwood			PA	Indiana County
15746	Hillsdale			PA	Indiana County
15747	Home			PA	Indiana County
15748	Homer City	Graceton, Waterman		PA	Indiana County
15750	Josephine			PA	Indiana County
15752	Kent			PA	Indiana County
15753	La Jose			PA	Clearfield County
15754	Lucernemines			PA	Indiana County
15756	Mc Intyre		Mcintyre	PA	Indiana County
15757	Mahaffey	Mcgees Mills	Mc Gees Mills	PA	Clearfield County
15758	Marchand			PA	Indiana County
15759	Marion Center			PA	Indiana County
15760	Marsteller			PA	Cambria County
15761	Mentcle			PA	Indiana County
15762	Nicktown			PA	Cambria County
15763	Northpoint			PA	Indiana County
15764	Oliveburg			PA	Jefferson County
15765	Penn Run			PA	Indiana County
15767	Punxsutawney	Frostburg, Juneau		PA	Jefferson County
15770	Ringgold			PA	Jefferson County
15771	Rochester Mills	Rochester Mls		PA	Indiana County
15772	Rossiter			PA	Indiana County
15773	Saint Benedict	St Benedict		PA	Cambria County
15774	Shelocta			PA	Indiana County
15775	Spangler			PA	Cambria County
15776	Sprankle Mills	Sprankle Mls		PA	Jefferson County
15777	Starford			PA	Indiana County
15778	Timblin			PA	Jefferson County
15779	Torrance			PA	Westmoreland County
15780	Valier			PA	Jefferson County
15781	Walston			PA	Jefferson County
15783	West Lebanon			PA	Indiana County
15784	Worthville			PA	Jefferson County
15801	Du Bois	Dubois		PA	Clearfield County
15821	Benezett	Benezette		PA	Elk County
15822	Brandy Camp			PA	Elk County
15823	Brockport			PA	Elk County
15824	Brockway			PA	Jefferson County
15825	Brookville	Hazen		PA	Jefferson County
15827	Byrnedale			PA	Elk County
15828	Clarington		Brookville	PA	Jefferson County
15829	Corsica			PA	Jefferson County
15831	Dagus Mines			PA	Elk County
15832	Driftwood			PA	Cameron County
15834	Emporium			PA	Cameron County
15840	Falls Creek			PA	Jefferson County
15841	Force			PA	Elk County
15845	Johnsonburg			PA	Elk County
15846	Kersey			PA	Elk County
15847	Knox Dale			PA	Jefferson County
15848	Luthersburg			PA	Clearfield County
15849	Penfield			PA	Clearfield County
15851	Reynoldsville			PA	Jefferson County
15853	Ridgway	Portland Mills, Portland Mls		PA	Elk County
15856	Rockton			PA	Clearfield County
15857	Saint Marys		St Marys	PA	Elk County
15860	Sigel	Hallton		PA	Jefferson County
15861	Sinnamahoning			PA	Cameron County
15863	Stump Creek			PA	Jefferson County
15864	Summerville			PA	Jefferson County
15865	Sykesville			PA	Jefferson County
15866	Troutville			PA	Clearfield County
15868	Weedville			PA	Elk County
15870	Wilcox			PA	Elk County
15901	Johnstown			PA	Cambria County
15902	Johnstown			PA	Cambria County
15904	Johnstown			PA	Cambria County
15905	Johnstown			PA	Cambria County
15906	Johnstown			PA	Cambria County
15907	Johnstown			PA	Cambria County
15909	Johnstown	Conemaugh		PA	Cambria County
15915	Johnstown			PA	Cambria County
15920	Armagh			PA	Indiana County
15921	Beaverdale			PA	Cambria County
15922	Belsano			PA	Cambria County
15923	Bolivar			PA	Westmoreland County
15924	Cairnbrook			PA	Somerset County
15925	Cassandra			PA	Cambria County
15926	Central City			PA	Somerset County
15927	Colver			PA	Cambria County
15928	Davidsville			PA	Somerset County
15929	Dilltown			PA	Indiana County
15930	Dunlo			PA	Cambria County
15931	Ebensburg			PA	Cambria County
15934	Elton			PA	Cambria County
15935	Hollsopple			PA	Somerset County
15936	Hooversville			PA	Somerset County
15937	Jerome			PA	Somerset County
15938	Lilly			PA	Cambria County
15940	Loretto			PA	Cambria County
15942	Mineral Point			PA	Cambria County
15943	Nanty Glo			PA	Cambria County
15944	New Florence			PA	Westmoreland County
15945	Parkhill	Johnstown		PA	Cambria County
15946	Portage	Puritan		PA	Cambria County
15948	Revloc			PA	Cambria County
15949	Robinson			PA	Indiana County
15951	Saint Michael			PA	Cambria County
15952	Salix			PA	Cambria County
15953	Seanor			PA	Somerset County
15954	Seward		Boltz, Cramer	PA	Indiana County
15955	Sidman			PA	Cambria County
15956	South Fork		Ehrenfeld	PA	Cambria County
15957	Strongstown			PA	Indiana County
15958	Summerhill			PA	Cambria County
15959	Tire Hill			PA	Somerset County
15960	Twin Rocks			PA	Cambria County
15961	Vintondale			PA	Indiana County
15962	Wilmore			PA	Cambria County
15963	Windber			PA	Somerset County
16001	Butler	Meridian		PA	Butler County
16002	Butler			PA	Butler County
16003	Butler			PA	Butler County
16016	Boyers		Social Security Admin	PA	Butler County
16017	Boyers		Office Of Personnel Mgmt	PA	Butler County
16018	Boyers	Annandale	Natl Agency For Check Inqu	PA	Butler County
16020	Boyers	Annandale		PA	Butler County
16021	Branchton			PA	Butler County
16022	Bruin			PA	Butler County
16023	Cabot	Marwood		PA	Butler County
16024	Callery			PA	Butler County
16025	Chicora			PA	Butler County
16027	Connoquenessing	Connoqunsg		PA	Butler County
16028	East Brady			PA	Clarion County
16029	East Butler			PA	Butler County
16030	Eau Claire			PA	Butler County
16033	Evans City			PA	Butler County
16034	Fenelton			PA	Butler County
16035	Forestville			PA	Butler County
16036	Foxburg			PA	Clarion County
16037	Harmony			PA	Butler County
16038	Harrisville		Barkeyville	PA	Butler County
16039	Herman			PA	Butler County
16040	Hilliards			PA	Butler County
16041	Karns City			PA	Butler County
16045	Lyndora			PA	Butler County
16046	Mars	Seven Fields		PA	Butler County
16048	North Washington	N Washington		PA	Butler County
16049	Parker			PA	Clarion County
16050	Petrolia			PA	Butler County
16051	Portersville			PA	Butler County
16052	Prospect			PA	Butler County
16053	Renfrew			PA	Butler County
16054	Saint Petersburg	St Petersburg		PA	Clarion County
16055	Sarver			PA	Butler County
16056	Saxonburg			PA	Butler County
16057	Slippery Rock			PA	Butler County
16058	Turkey City			PA	Clarion County
16059	Valencia			PA	Butler County
16061	West Sunbury			PA	Butler County
16063	Zelienople			PA	Butler County
16066	Cranberry Twp	Cranberry Township		PA	Butler County
16101	New Castle		Castle	PA	Lawrence County
16102	New Castle		Castle	PA	Lawrence County
16103	New Castle			PA	Lawrence County
16105	New Castle	Neshannock	Castle	PA	Lawrence County
16107	New Castle			PA	Lawrence County
16108	New Castle			PA	Lawrence County
16110	Adamsville			PA	Crawford County
16111	Atlantic			PA	Crawford County
16112	Bessemer			PA	Lawrence County
16113	Clark			PA	Mercer County
16114	Clarks Mills			PA	Mercer County
16115	Darlington			PA	Beaver County
16116	Edinburg			PA	Lawrence County
16117	Ellwood City	Ellport		PA	Lawrence County
16120	Enon Valley			PA	Lawrence County
16121	Farrell			PA	Mercer County
16123	Fombell			PA	Beaver County
16124	Fredonia			PA	Mercer County
16125	Greenville	Shenango		PA	Mercer County
16127	Grove City		Grove City Postal Retail Str	PA	Mercer County
16130	Hadley			PA	Mercer County
16131	Hartstown			PA	Crawford County
16132	Hillsville			PA	Lawrence County
16133	Jackson Center	Jackson Ctr		PA	Mercer County
16134	Jamestown	Westford		PA	Crawford County
16136	Koppel			PA	Beaver County
16137	Mercer			PA	Mercer County
16140	New Bedford			PA	Lawrence County
16141	New Galilee			PA	Lawrence County
16142	New Wilmington	New Wilmngtn		PA	Lawrence County
